enviroment,algorithm,learning_rate,batch_size,hidden_units,num_layers,steps,max_steps,ram_gb,cpu_cores,time_horizon,buffer_size,beta,epsilon,lambd,num_epoch,training_duration_seconds,peak_ram_mb,summary_freq,os,gpu_available,gpu,gpu_memory_gb,final_mean_reward
3DBallHard,ppo,6.7e-05,1024,256,1,1992000,2000000,61.6142526268959,8,64,81920,0.003203,0.283,0.923,10.0,1009.3393554688,22441.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBallHard,ppo,9.3e-05,4096,256,1,492000,500000,61.6142526268959,8,64,163840,0.002206,0.181,0.927,3.0,165.4823303223,22547.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2644400597
3DBallHard,ppo,0.000117,4096,64,3,1992000,2000000,61.6142526268959,8,2048,81920,0.00482,0.276,0.937,4.0,692.921875,22655.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.0003,2048,128,3,492000,500000,61.6142526268959,8,256,81920,0.006445,0.236,0.927,10.0,242.6315307617,22230.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.7812297344
3DBallHard,ppo,0.000274,1024,512,2,1992000,2000000,61.6142526268959,8,512,81920,0.005434,0.238,0.937,8.0,1040.6472167969,22472.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000117,2048,128,3,96000,100000,61.6142526268959,8,1024,40960,0.003693,0.135,0.948,8.0,45.9281730652,22120.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2983999252
3DBallHard,ppo,0.000137,2048,512,3,996000,1000000,61.6142526268959,8,64,40960,0.007963,0.208,0.948,3.0,389.1175537109,22365.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.9384689331
3DBallHard,ppo,0.000279,512,64,1,492000,500000,61.6142526268959,8,1024,20480,0.005197,0.192,0.91,10.0,245.6493835449,22133.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000141,2048,256,2,996000,1000000,61.6142526268959,8,64,81920,0.002438,0.248,0.904,3.0,346.8911743164,22313.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,12.9535722733
3DBallHard,ppo,0.000101,2048,128,2,96000,100000,61.6142526268959,8,64,81920,0.006131,0.173,0.911,4.0,36.9397125244,22201.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1838402748
3DBallHard,ppo,0.000229,4096,32,1,1992000,2000000,61.6142526268959,8,2048,163840,0.008641,0.124,0.948,4.0,729.7224121094,22478.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.9687179327
3DBallHard,ppo,0.000282,512,64,3,492000,500000,61.6142526268959,8,512,20480,0.009681,0.261,0.931,5.0,180.3021087646,22141.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.2154006958
3DBallHard,ppo,0.000281,2048,256,1,996000,1000000,61.6142526268959,8,256,81920,0.009612,0.253,0.918,4.0,356.9801940918,22303.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,56.0291748047
3DBallHard,ppo,0.000181,2048,128,3,996000,1000000,61.6142526268959,8,1024,163840,0.008886,0.19,0.949,4.0,387.8678283691,22515.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,3.1619217396
3DBallHard,ppo,0.000116,512,256,1,96000,100000,61.6142526268959,8,1024,20480,0.004369,0.269,0.934,5.0,39.0276565552,22141.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3156940937
3DBallHard,ppo,0.00027,512,64,3,996000,1000000,61.6142526268959,8,128,10240,0.008765,0.268,0.949,8.0,440.6081542969,22173.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000267,1024,32,1,96000,100000,61.6142526268959,8,1024,20480,0.007472,0.283,0.913,4.0,35.7157478333,22116.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5934830904
3DBallHard,ppo,0.000125,512,32,1,1992000,2000000,61.6142526268959,8,2048,40960,0.005533,0.125,0.923,10.0,993.7310791016,22314.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.00023,512,32,3,1992000,2000000,61.6142526268959,8,1024,10240,0.009112,0.25,0.911,8.0,854.9468383789,22138.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,80.1533432007
3DBallHard,ppo,0.000164,2048,512,2,996000,1000000,61.6142526268959,8,512,163840,0.003689,0.212,0.939,10.0,623.3941650391,22490.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,6.9e-05,1024,256,1,96000,100000,61.6142526268959,8,2048,81920,0.00665,0.172,0.947,4.0,36.8463096619,22236.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3280807734
3DBallHard,ppo,0.000134,4096,512,1,996000,1000000,61.6142526268959,8,128,163840,0.009142,0.157,0.901,5.0,407.0179138184,22443.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.386099577
3DBallHard,ppo,9.4e-05,2048,128,2,240000,250000,61.6142526268959,8,128,40960,0.006659,0.117,0.935,8.0,107.6137695312,22158.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2849205732
3DBallHard,ppo,6.6e-05,1024,512,2,492000,500000,61.6142526268959,8,1024,81920,0.004242,0.155,0.935,4.0,199.7509155273,22278.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.4061403275
3DBallHard,ppo,0.00014,4096,256,1,1992000,2000000,61.6142526268959,8,256,163840,0.007629,0.275,0.943,4.0,731.6377563477,22644.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.0249350071
3DBallHard,ppo,0.000219,512,512,2,240000,250000,61.6142526268959,8,64,40960,0.003779,0.116,0.95,8.0,130.6353759766,22128.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.9593219757
3DBallHard,ppo,7.5e-05,2048,128,1,492000,500000,61.6142526268959,8,64,40960,0.0034,0.275,0.911,4.0,183.6499023438,22180.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.6780091524
3DBallHard,ppo,0.00014,512,64,1,996000,1000000,61.6142526268959,8,1024,40960,0.005703,0.132,0.92,3.0,334.7762451172,22182.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,14.1296319962
3DBallHard,ppo,7.3e-05,4096,256,3,1992000,2000000,61.6142526268959,8,128,163840,0.002653,0.147,0.941,10.0,1147.3002929688,22573.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,67.9133453369
3DBallHard,ppo,0.000122,2048,256,1,996000,1000000,61.6142526268959,8,512,40960,0.001622,0.292,0.934,10.0,484.1349182129,22187.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,69.7529525757
3DBallHard,ppo,0.000162,1024,128,2,1992000,2000000,61.6142526268959,8,512,81920,0.005306,0.145,0.939,10.0,992.3775024414,22545.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000287,512,128,2,492000,500000,61.6142526268959,8,64,10240,0.007952,0.141,0.927,3.0,156.3241882324,22013.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,42.7653884888
3DBallHard,ppo,0.000243,2048,64,2,96000,100000,61.6142526268959,8,128,81920,0.006602,0.11,0.938,4.0,36.7631492615,22248.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1600753069
3DBallHard,ppo,0.000278,2048,512,2,492000,500000,61.6142526268959,8,256,81920,0.008468,0.133,0.902,3.0,183.6336517334,22549.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,3.2329711914
3DBallHard,ppo,0.000134,2048,256,2,240000,250000,61.6142526268959,8,128,163840,0.005896,0.222,0.949,4.0,88.6327362061,22293.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2361867428
3DBallHard,ppo,0.000225,512,32,1,96000,100000,61.6142526268959,8,512,20480,0.0064,0.159,0.925,10.0,49.132774353,22020.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3630390167
3DBallHard,ppo,7.4e-05,512,256,3,996000,1000000,61.6142526268959,8,512,10240,0.007014,0.128,0.94,3.0,326.9084472656,22066.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,6.6e-05,1024,256,3,96000,100000,61.6142526268959,8,1024,40960,0.001218,0.296,0.938,3.0,35.1150436401,22018.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2232557535
3DBallHard,ppo,0.000157,1024,512,1,240000,250000,61.6142526268959,8,128,40960,0.006836,0.13,0.901,5.0,94.7668533325,22058.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.4152491093
3DBallHard,ppo,5.7e-05,4096,256,3,240000,250000,61.6142526268959,8,512,327680,0.00053,0.141,0.908,4.0,69.9194717407,22569.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2129093409
3DBallHard,ppo,9.9e-05,4096,32,3,1992000,2000000,61.6142526268959,8,2048,81920,0.001872,0.297,0.922,3.0,691.4465942383,22229.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2960079908
3DBallHard,ppo,0.000281,2048,128,3,1992000,2000000,61.6142526268959,8,256,40960,0.005619,0.119,0.92,5.0,728.1333618164,22225.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000142,4096,128,2,1992000,2000000,61.6142526268959,8,64,327680,0.002387,0.238,0.925,10.0,1076.4299316406,22868.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.3320000172
Sorter,sac,0.000139,1024,32,3,500000,500000,7.99999572336674,8,64,100000,,,,,456276.0625,3780.0,10000,macOS,False,Chipset Model: Apple M1,0.0,-0.9649894834
3DBallHard,ppo,0.000154,1024,512,3,492000,500000,61.6142526268959,8,256,20480,0.006854,0.102,0.941,3.0,196.6561584473,22172.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,23.7619075775
3DBallHard,ppo,2e-05,2048,32,1,996000,1000000,61.6142526268959,8,256,81920,0.005293,0.222,0.938,5.0,393.1239624023,22248.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1721590757
3DBallHard,ppo,0.00023,1024,512,3,240000,250000,61.6142526268959,8,512,20480,0.001868,0.116,0.916,8.0,147.2264251709,22269.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,97.0333480835
3DBallHard,ppo,0.000293,4096,32,2,996000,1000000,61.6142526268959,8,2048,81920,0.001401,0.249,0.912,4.0,365.9287719727,22333.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.9451776743
3DBallHard,ppo,3.7e-05,512,256,3,996000,1000000,61.6142526268959,8,512,10240,0.001024,0.181,0.916,10.0,548.6905517578,22128.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3307800293
3DBallHard,ppo,0.000171,4096,32,2,1992000,2000000,61.6142526268959,8,1024,81920,0.002902,0.103,0.929,8.0,902.1292114258,22360.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,60.1850090027
3DBallHard,ppo,9.9e-05,4096,64,2,96000,100000,61.6142526268959,8,1024,163840,0.005266,0.242,0.904,8.0,26.7458515167,22257.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1996167898
3DBallHard,ppo,5.1e-05,512,512,1,240000,250000,61.6142526268959,8,512,20480,0.001943,0.3,0.919,4.0,89.1372070312,22073.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2902389765
3DBallHard,ppo,5.6e-05,512,512,1,996000,1000000,61.6142526268959,8,2048,20480,0.00557,0.256,0.92,5.0,368.7031860352,22191.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,64.5263290405
3DBallHard,ppo,0.000107,2048,256,3,492000,500000,61.6142526268959,8,128,81920,0.008146,0.127,0.946,4.0,186.1800079346,22307.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.6119638681
3DBallHard,ppo,0.000106,512,64,1,492000,500000,61.6142526268959,8,256,10240,0.003098,0.252,0.917,4.0,181.2606658936,22242.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.0204257965
3DBallHard,ppo,0.000174,1024,32,2,96000,100000,61.6142526268959,8,128,20480,0.006776,0.147,0.902,8.0,43.1918678284,22072.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2487279177
3DBallHard,ppo,0.000113,1024,512,1,996000,1000000,61.6142526268959,8,512,20480,0.001923,0.237,0.902,4.0,343.9133605957,22144.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,30.0562553406
3DBallHard,ppo,0.000141,2048,512,1,492000,500000,61.6142526268959,8,128,163840,0.000428,0.153,0.934,5.0,178.6849822998,22490.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2475538254
3DBallHard,ppo,2.9e-05,1024,128,2,996000,1000000,61.6142526268959,8,64,81920,0.004278,0.238,0.914,10.0,535.8061523438,22373.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.7412321568
3DBallHard,ppo,0.00027,512,32,2,1992000,2000000,61.6142526268959,8,64,10240,0.005293,0.109,0.92,3.0,628.8986816406,22129.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3307800293
3DBallHard,ppo,0.000277,2048,256,2,492000,500000,61.6142526268959,8,64,40960,0.001083,0.143,0.935,5.0,196.6729888916,22119.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.7753587961
3DBallHard,ppo,0.000166,2048,128,1,996000,1000000,61.6142526268959,8,512,40960,0.000417,0.102,0.924,3.0,331.7903137207,22209.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.2914419174
3DBallHard,ppo,4.8e-05,2048,256,3,492000,500000,61.6142526268959,8,512,40960,0.007776,0.168,0.938,4.0,197.0918884277,22217.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.5367927551
3DBallHard,ppo,0.000103,4096,128,2,1992000,2000000,61.6142526268959,8,1024,327680,0.000162,0.285,0.912,5.0,832.97265625,23013.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.9295301437
3DBallHard,ppo,0.000295,2048,256,2,1992000,2000000,61.6142526268959,8,128,81920,0.006439,0.196,0.904,10.0,1032.0316162109,22383.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000284,2048,64,3,1992000,2000000,61.6142526268959,8,512,81920,0.007513,0.21,0.919,8.0,882.8060302734,22349.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000182,1024,64,3,96000,100000,61.6142526268959,8,256,20480,0.002112,0.2,0.945,3.0,33.2363967896,22118.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3038076162
3DBallHard,ppo,0.000123,2048,256,2,492000,500000,61.6142526268959,8,2048,40960,0.003152,0.273,0.914,5.0,191.7231750488,22159.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000259,4096,512,2,492000,500000,61.6142526268959,8,2048,327680,0.005669,0.242,0.906,4.0,195.4452362061,22925.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1779885292
3DBallHard,ppo,0.000131,512,256,3,240000,250000,61.6142526268959,8,128,20480,0.007741,0.281,0.902,4.0,91.6489028931,22124.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,85.2066802979
3DBallHard,ppo,9.1e-05,2048,128,1,96000,100000,61.6142526268959,8,256,81920,0.000265,0.233,0.945,4.0,36.6080665588,22282.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2612204552
3DBallHard,ppo,0.000102,512,64,3,492000,500000,61.6142526268959,8,2048,40960,0.009369,0.241,0.904,8.0,227.4614715576,22159.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000225,1024,512,1,492000,500000,61.6142526268959,8,2048,20480,0.009012,0.11,0.923,5.0,185.7985534668,22154.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000212,2048,128,2,240000,250000,61.6142526268959,8,128,163840,0.003783,0.143,0.93,5.0,87.9940719604,22364.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1224074364
3DBallHard,ppo,0.000268,512,256,2,240000,250000,61.6142526268959,8,128,10240,0.004816,0.194,0.937,10.0,126.7599411011,22151.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000213,2048,512,3,240000,250000,61.6142526268959,8,1024,81920,0.005393,0.3,0.921,5.0,109.7455215454,22273.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.9208542109
3DBallHard,ppo,5.5e-05,1024,64,2,240000,250000,61.6142526268959,8,512,20480,0.007724,0.167,0.931,3.0,84.9792251587,22185.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.838141799
3DBallHard,ppo,6.7e-05,512,32,2,996000,1000000,61.6142526268959,8,1024,10240,0.003944,0.274,0.946,3.0,338.6091918945,22278.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.868159771
3DBallHard,ppo,0.00014,512,64,3,96000,100000,61.6142526268959,8,2048,10240,0.000347,0.247,0.903,8.0,46.5447998047,22087.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.315895319
3DBallHard,ppo,0.000172,1024,256,3,96000,100000,61.6142526268959,8,512,40960,0.007388,0.151,0.903,4.0,37.7302932739,22172.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2781745195
3DBallHard,ppo,0.000271,4096,128,1,492000,500000,61.6142526268959,8,1024,163840,0.005207,0.135,0.915,4.0,175.65965271,22421.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2092307806
3DBallHard,ppo,6.8e-05,2048,512,1,1992000,2000000,61.6142526268959,8,512,163840,0.001614,0.273,0.922,4.0,724.5495605469,22506.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,40.1928634644
3DBallHard,ppo,2.5e-05,4096,64,1,240000,250000,61.6142526268959,8,64,81920,0.009425,0.209,0.943,3.0,77.070640564,22247.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1301114559
3DBallHard,ppo,0.000111,2048,512,1,1992000,2000000,61.6142526268959,8,512,81920,0.006267,0.259,0.943,8.0,892.8772583008,22321.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,82.8571548462
3DBallHard,ppo,0.00012,1024,512,1,240000,250000,61.6142526268959,8,512,20480,0.003229,0.232,0.924,5.0,93.7978286743,22106.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.6463469267
3DBallHard,ppo,0.00017,2048,64,3,240000,250000,61.6142526268959,8,128,40960,0.000785,0.293,0.917,10.0,120.478225708,22098.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.5006005764
3DBallHard,ppo,2.8e-05,512,64,1,240000,250000,61.6142526268959,8,64,10240,0.005495,0.184,0.936,10.0,125.9692001343,22088.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,3.4866411686
3DBallHard,ppo,0.000262,512,32,3,492000,500000,61.6142526268959,8,2048,10240,0.001143,0.223,0.917,10.0,241.9296722412,22107.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,75.6437606812
3DBallHard,ppo,0.000188,1024,128,2,96000,100000,61.6142526268959,8,64,81920,0.00222,0.299,0.942,8.0,46.2775764465,22213.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2212765217
3DBallHard,ppo,0.000224,4096,256,1,996000,1000000,61.6142526268959,8,64,81920,0.005385,0.232,0.912,8.0,455.8461303711,22321.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,88.6000061035
3DBallHard,ppo,0.000196,4096,256,2,996000,1000000,61.6142526268959,8,2048,81920,0.007259,0.246,0.917,8.0,468.8797302246,22577.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,8.9e-05,512,512,2,1992000,2000000,61.6142526268959,8,512,10240,0.007641,0.278,0.905,4.0,745.9616088867,22145.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,86.1714401245
3DBallHard,ppo,0.000155,512,512,3,96000,100000,61.6142526268959,8,1024,10240,0.006817,0.117,0.914,4.0,45.1104812622,22188.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4915765524
3DBallHard,ppo,0.000257,4096,64,3,240000,250000,61.6142526268959,8,512,327680,0.000352,0.299,0.904,3.0,69.6632919312,22646.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1800758839
3DBallHard,ppo,0.000114,512,256,1,1992000,2000000,61.6142526268959,8,256,10240,0.006361,0.275,0.909,3.0,611.9792480469,22178.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,70.7529525757
3DBallHard,ppo,0.00028,2048,64,1,492000,500000,61.6142526268959,8,256,40960,0.000333,0.172,0.919,5.0,187.0074768066,22187.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5039044619
3DBallHard,ppo,0.000288,1024,256,2,240000,250000,61.6142526268959,8,128,81920,0.002125,0.229,0.912,8.0,104.023147583,22239.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3068273067
3DBallHard,ppo,0.000159,4096,64,3,96000,100000,61.6142526268959,8,256,163840,0.004143,0.294,0.91,5.0,28.6601657867,22214.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2290697098
3DBallHard,ppo,0.000134,2048,64,1,996000,1000000,61.6142526268959,8,256,81920,0.001555,0.219,0.925,5.0,394.6081237793,22326.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,7.947728157
3DBallHard,ppo,0.000193,512,32,3,492000,500000,61.6142526268959,8,128,10240,0.001087,0.19,0.926,4.0,170.7388305664,22098.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000291,512,128,1,492000,500000,61.6142526268959,8,128,10240,0.007082,0.194,0.92,4.0,168.5892333984,22124.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,37.3437576294
3DBallHard,ppo,0.000136,2048,128,3,240000,250000,61.6142526268959,8,128,81920,0.005255,0.105,0.948,8.0,105.1359176636,22222.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3104417324
3DBallHard,ppo,0.000109,2048,512,2,996000,1000000,61.6142526268959,8,128,163840,0.006489,0.186,0.904,3.0,386.4065551758,22564.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3937629461
3DBallHard,ppo,0.000112,1024,128,2,492000,500000,61.6142526268959,8,512,40960,0.005562,0.212,0.905,8.0,225.0461730957,22232.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,3.2948532104
3DBallHard,ppo,9.9e-05,2048,32,2,1992000,2000000,61.6142526268959,8,2048,40960,0.006539,0.118,0.933,10.0,966.2435913086,22384.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,67.9353027344
