RunID,steps,beta_x,cpu_frequency_mhz,cpu_usage_percent,cumulative_reward,entropy,episode_length,episode_time,epsilon_x,extrinsic_reward,extrinsic_value_estimate,game_cpu_usage,game_memory_usage(MB),gpu_usage_percent,learning_rate_x,loss_value,policy_loss,ram_usage_mb,step_length(ms),steps_per_second,time_elapsed(s),vram_usage_mb,final_mean_reward,max_reward,time_to_max_reward_sec,training_duration_seconds,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,peak_ram_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,cpu_cores,system_ram_gb,gpu,gpu_ram_mb,cuda_version,algorithm,enviroment,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq,gpu_available,ram_gb,gpu_memory_gb
20251228-113542,996000,,3133.3332519531,64.0999984741,19.373216629,1.3133317232,203.7321472168,4.4299273491,,19.373216629,1.266908884,9.3977155685,0,0,,,,21751,0.4989421964,2004575.125,429.9649047852,927,19.373216629,19.373216629,429.9649047852,429.9649047852,0.0193023542,0.0453772638,1.3888858169,1.3133317232,70.0500030518,64.3397589994,21921,21793.515060241,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927,927,15.1402606964,10.6027399775,0,0,9302,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000214,163840,0.003345,0.116,0.935,8,constant,True,128,2,simple,,,5,1000000,64,12000,False,61.6142526268959,15.9208984375
20251228-114228,108000,,2267.3332519531,8.8000001907,-0.3333333433,2.1133139133,,,,-0.3333333433,0.0020216247,0.4524236917,0,45.5,,,,16891.5,11.8129348755,84728.046875,552.2020874023,10509,-0.3333333433,0.3529411852,109.7630081177,552.2020874023,0.0170803703,0.0032957995,2.1123583847,2.1133139133,32.5,17.6583334605,18209.5,17091.5,2267.3332519531,2267.3332519531,85,73.6666666667,10864.5,10744.5,0.6934791207,0.5709394183,0,0,6938,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,0.000035,81920,0.002393,0.3,0.925,10,constant,False,64,3,simple,,,5,100000,512,12000,False,31.9124199450016,15.9208984375
20251228-114300,492000,,3133.3332519531,63.3499984741,100.0000152588,1.3347357512,999,3.5812222958,,100.0000152588,0.999504745,12.8961725235,0,0,,,,21641.5,0.4931504428,2033568.75,183.4558410645,927,100.0000152588,100.0000152588,77.8681335449,183.4558410645,0.0251966635,0.0060400058,1.3605210461,1.3347357512,70.5999984741,63.560162521,21716.5,21638.3170731707,3133.3332519531,3133.3332519531,0.3333333433,0.0081300815,928,927.0243902439,15.3937911987,10.7168797051,0,0,9303,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000264,20480,0.009485,0.171,0.918,5,linear,True,512,2,simple,,,5,500000,256,12000,False,61.6142526268959,15.9208984375
20251228-114614,1992000,,3133.3332519531,63.7999992371,100.0000152588,1.2352488041,999,3.6129057407,,100.0000152588,2.0013659,11.8210391998,0,0,,,,21639.5,0.479593128,2092439.75,606.6228637695,927,100.0000152588,100.0000152588,109.0320358276,606.6228637695,0.0338522185,0.0062914313,1.2765007141,1.2352488041,70.6500015259,63.8719882735,21713.5,21611.9668674699,3133.3332519531,3133.3332519531,0,0,927,927,19.3193073273,11.3602288057,0,0,9304,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000114,20480,0.009284,0.202,0.9,4,linear,False,128,3,simple,,,5,2000000,256,12000,False,61.6142526268959,15.9208984375
20251228-115209,996000,,2267.3332519531,11.2666664124,-0.2476763129,1.4064694643,24.0103740692,0.9151816964,,-0.2476763129,-0.0673371926,0.0417447723,0,71.3333358765,,,,18609,112.2895584106,8905.5478515625,2678.7414550781,10818.3330078125,-0.2476763129,-0.1351405382,1611.13671875,2678.7414550781,0.0179294433,0.1089495507,1.4196386079,1.4064694643,39.25,8.1104417623,23438.5,18696.3815300264,2267.3332519531,2267.3332519531,85.5,38.7751002024,11167.5,8080.0763307135,0.39723894,0.1766356304,0,0,6939,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,GridWorld,2048,0.000128,81920,0.004361,0.188,0.921,3,constant,False,32,2,simple,,,5,1000000,256,12000,False,31.9124199450016,15.9208984375
20251228-115632,492000,0.000417,3133.3332519531,65.0333328247,1.2930139303,1.4188581705,22.9421157837,0.3445357382,0.1469999999,1.2930139303,0.0920676365,10.2885990143,0,0,0.000072,0.1430791914,0.0165725015,21897,2.8762657642,1351524.5,159.7404937744,927,1.2930139303,1.3681069613,133.2583465576,159.7404937744,0.0169470155,0.1965505431,1.4190006111,1.4188581705,67.3000030518,63.895122249,21897,21733.0691215701,3133.3332519531,3133.3332519531,0.5,0.0325203254,927,927,16.0442180634,10.7584457165,0,0,9305,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000072,163840,0.000417,0.147,0.937,3,constant,True,32,2,simple,,,5,500000,512,12000,False,61.6142526268959,15.9208984375
20251228-115920,996000,,3133.3332519531,63.2999992371,100.0000152588,1.1028641462,999,6.4779829979,,100.0000152588,9.5995836258,10.3419752121,0,0,,,,21633,0.4652549028,2160766,317.8363037109,927,100.0000152588,100.0000152588,103.0449905396,317.8363037109,0.0177006863,0.0977274497,1.2637755914,1.1028641462,70.3000030518,64.7315261565,21735.5,21647.7610598645,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,928.3333129883,927.0281122047,16.420507431,11.5003896219,0,0,9306,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000289,40960,0.008921,0.252,0.943,5,constant,True,32,3,simple,,,5,1000000,2048,12000,False,61.6142526268959,15.9208984375
20251228-120445,492000,,3133.3332519531,67.8000030518,100.0000152588,1.2067735195,999,4.459862709,,100.0000152588,9.2162380219,15.4934711456,0,0,,,,21641.5,0.4734264314,2130794.75,161.8178100586,927,100.0000152588,100.0000152588,74.549369812,161.8178100586,0.0352178435,0.0967043999,1.2942204999,1.2067735195,73.0999984741,64.737804692,21704.5,21631.8455125762,3133.3332519531,3133.3332519531,0.5,0.0243902439,929,927.0731707317,17.9983158112,11.641234456,0,0,9307,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000299,20480,0.000455,0.216,0.932,5,linear,True,512,1,simple,,,5,500000,2048,12000,False,61.6142526268959,15.9208984375
20251228-120738,240000,,3133.3332519531,66.3000030518,50.0087051392,1.2941782475,508.1739196777,1.256960392,,50.0087051392,1.3905152082,12.5894851685,0,0,,,,21632.5,0.4909856319,2042116.375,87.8192367554,927,50.0087051392,55.2909164429,85.3642730713,87.8192367554,0.0374462031,0.0359887008,1.3712888658,1.2941782475,70.5500030518,63.3250005722,21640.5,21618.3000976563,3133.3332519531,3133.3332519531,0.5,0.025,927,927,14.0053348541,10.8829692841,0,0,9308,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000193,40960,0.006765,0.282,0.928,5,constant,False,256,3,simple,,,5,250000,128,12000,False,61.6142526268959,15.9208984375
20251228-120920,996000,0.0082590003,3133.3332519531,69.6999969482,100.0000152588,1.2587220669,999,37.4117546082,0.224999994,100.0000152588,1.9820975065,8.3645181656,0,0,0.000055,0.0000848292,0.0177896041,21746.5,7.489821434,1756359.75,643.897644043,927,100.0000152588,100.0000152588,332.1423034668,643.897644043,0.0193929188,0.0108845907,1.3377502324,1.2587220669,70.6500015259,64.4612450657,21869.5,21793.9959996235,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927,927,17.2999515533,11.8714712844,0,0,9309,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000055,81920,0.008259,0.225,0.904,10,constant,True,512,3,simple,,,5,1000000,2048,12000,False,61.6142526268959,15.9208984375
20251228-122012,1992000,0.0000842793,3133.3332519531,62.4500007629,100.0000152588,1.1982543468,999,3.9236409664,0.1000084355,100.0000152588,10.0019083023,9.5287389755,0,0,0.0000024131,0.0000355322,0.03276328,21657,0.7637867332,1722436.375,672.2408447266,927,100.0000152588,100.0000152588,44.2660522461,672.2408447266,0.034803512,0.0116773025,1.2660785224,1.1982543468,75.1500015259,63.8911647797,21807.5,21668.1787227033,3133.3332519531,3133.3332519531,0.5,0.0060240964,929,927.0240963855,16.5691642761,10.3399559417,0,0,9310,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000286,10240,0.008814,0.101,0.915,3,linear,True,512,3,simple,,,5,2000000,512,12000,False,61.6142526268959,15.9208984375
20251228-123134,996000,0.00104,3133.3332519531,71.8499984741,100.0000152588,1.2357163429,999,16.0377750397,0.1640000045,100.0000152588,8.6353054047,10.9177560806,0,0,0.00012,0.1151939034,0.0240309145,21763,3.4566619396,1759099.75,402.5435791016,927,100.0000152588,100.0000152588,341.8943481445,402.5435791016,0.0249728708,0.3912122051,1.3632263793,1.2357163429,72.5333328247,64.77751008,21821.333984375,21723.3614928464,3133.3332519531,3133.3332519531,0.5,0.0100401608,929,927.0401611328,17.3788871765,11.439165506,0,0,9311,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.00012,81920,0.00104,0.164,0.949,8,constant,True,64,1,simple,,,5,1000000,2048,12000,False,61.6142526268959,15.9208984375
20251228-123730,1992000,,2267.3332519531,9.1999998093,-0.9993056655,1.6044975519,499,8.1819934845,,-0.9993056655,-0.0209989995,0.4081321061,0,82.5,,,,18748.5,2.0546321869,488007.15625,2119.3127441406,10719,-0.9993056655,-0.9420134425,861.0278930664,2119.3127441406,0.0351591535,0.015350288,1.6054910824,1.6044975519,32.9000015259,12.0957831388,20350,19105.0662650602,2267.3332519531,2267.3332519531,88,70.4578313253,11077.5,10703.7138554217,1.3993570805,0.3800667988,0,0,6940,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Hallway,512,0.000028,20480,0.006752,0.219,0.934,3,linear,True,32,1,simple,,,5,2000000,1024,12000,False,31.9124199450016,15.9208984375
20251228-123824,240000,,3133.3332519531,63.4333343506,1.1682419777,1.417240262,21.652173996,0.0647038743,,1.1682419777,-0.3246506453,11.5692243576,0,0,,,,21694.333984375,0.5717992187,1749055.75,74.0163879395,927,1.1682419777,1.2046065331,15.468629837,74.0163879395,0.0118820383,0.9557592571,1.4177176178,1.417240262,68.5500030518,63.8908338547,21732,21672.9250976563,3133.3332519531,3133.3332519531,0.5,0.0583333343,927,927,13.7484340668,10.5962065458,0,0,9312,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000093,81920,0.00171,0.171,0.918,4,constant,False,128,1,simple,,,5,250000,128,12000,False,61.6142526268959,15.9208984375
20251228-123954,996000,,3133.3332519531,64.8499984741,4.6800951958,1.3325692415,57.3649291992,0.2942197323,,4.6800951958,1.7539659739,8.5417022705,0,0,,,,21696.5,0.5134032965,1953728.75,320.337097168,930.5,4.6800951958,5.1362700462,302.3837890625,320.337097168,0.0249954166,0.3864858598,1.3745578757,1.3325692415,69.4000015259,63.9435743309,21823.333984375,21707.7851091867,3133.3332519531,3133.3332519531,0,0,931,927.4979924581,15.9170475006,10.7657281002,0,0,9313,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000215,81920,0.006231,0.227,0.945,4,linear,False,32,2,simple,,,5,1000000,256,12000,False,61.6142526268959,15.9208984375
20251228-124522,1992000,,3133.3332519531,70.9499969482,100.0000152588,1.325523138,999,2.3500566483,,100.0000152588,1.0003632307,16.8150215149,0,0,,,,21866,0.4767624736,2102326,672.8680419922,931,100.0000152588,100.0000152588,460.1436767578,672.8680419922,0.0127887975,0.0112568706,1.3594896183,1.325523138,71.25,64.8870481698,21949,21792.556264119,3133.3332519531,3133.3332519531,0.5,0.0030120482,932,929.4748994758,18.6119594574,11.9055979108,0,0,9314,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000105,81920,0.009253,0.267,0.922,5,linear,False,256,2,simple,,,5,2000000,512,12000,False,61.6142526268959,15.9208984375
20251228-125643,96000,,3133.3332519531,62.7999992371,1.1451311111,1.4253383875,21.4382019043,0.068862915,,1.1451311111,0.1944031417,12.6036672592,0,0,,,,21715.333984375,0.6135886908,1630646.625,44.2471351624,931,1.1451311111,1.2094230652,41.1791534424,44.2471351624,0.0179748051,0.1370359957,1.4198785275,1.4253383875,65.4333343506,64.0583343506,21715.333984375,21632.6254882812,3133.3332519531,3133.3332519531,0,0,931,931,14.903137207,10.9512184858,0,0,9315,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000081,81920,0.003013,0.284,0.913,10,constant,True,64,3,simple,,,5,100000,128,12000,False,61.6142526268959,15.9208984375
20251228-125734,96000,,3133.3332519531,64.4666671753,1.2237911224,1.3979398012,22.1860466003,0.0714723617,,1.2237911224,0.4211357236,10.6506729126,0,0,,,,21645.666015625,0.6167811155,1622905.25,46.8852767944,931,1.2237911224,1.2237911224,46.8852767944,46.8852767944,0.0260191262,0.0750128254,1.4158554971,1.3979398012,68.0666656494,63.6374998093,21759.666015625,21683.3125,3133.3332519531,3133.3332519531,0,0,931,931,13.3455400467,10.15000844,0,0,9316,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000255,81920,0.002334,0.238,0.941,10,constant,True,256,2,simple,,,5,100000,64,12000,False,61.6142526268959,15.9208984375
20251228-125828,492000,0.0091589997,3133.3332519531,60.0999984741,1.2979999781,1.4154263735,22.9899997711,0.4046762586,0.1899999976,1.2979999781,0.163679406,8.5774488449,0,0,0.00016,0.0491356961,0.0118835624,21930.333984375,3.6262872219,1367814.125,170.5609436035,930,1.2979999781,1.3231854439,149.2451934814,170.5609436035,0.0123970133,0.0963067524,1.4161287575,1.4154263735,69.6999969482,63.7414634519,21930.333984375,21772.4592701982,3133.3332519531,3133.3332519531,0.3333333433,0.0081300815,931,930.5284557808,14.1154193878,10.474413488,0,0,9317,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.00016,163840,0.009159,0.19,0.922,4,constant,True,128,1,simple,,,5,500000,1024,12000,False,61.6142526268959,15.9208984375
20251228-130127,1992000,0.0000215863,3133.3332519531,67.5500030518,8.0370092392,1.3524516821,90.5,0.2916956544,0.1016101837,8.0370092392,1.1422725916,12.0481805801,0,0,0.0000004727,0.064892903,0.0340720601,21619,0.632088244,1790952.625,580.8892211914,929,8.0370092392,10.0201854706,551.2847900391,580.8892211914,0.0339454561,0.0867375955,1.3779910128,1.3524516821,70.9499969482,63.6130521613,21693.333984375,21605.1827583773,3133.3332519531,3133.3332519531,0.5,0.0030120482,930.5,929.4809235722,15.6771650314,10.0688766887,0,0,9318,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000054,10240,0.001334,0.284,0.91,3,linear,False,32,2,simple,,,5,2000000,128,12000,False,61.6142526268959,15.9208984375
20251228-131117,996000,0.0087200003,3133.3332519531,62.5999984741,100.0000152588,1.3133634329,999,10.6992692947,0.275000006,100.0000152588,1.0014835596,8.7711448669,0,0,0.000198,0.0000750937,0.0117714591,21932.5,2.1446969509,1744250,324.0509643555,929,100.0000152588,100.0000152588,276.2802734375,324.0509643555,0.0139960044,0.0128674952,1.3741776081,1.3133634329,71.1500015259,64.3361446886,22012.5,21849.600362387,3133.3332519531,3133.3332519531,0,0,929,929,17.1883716583,11.4596168047,0,0,9319,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000198,81920,0.00872,0.275,0.905,3,constant,False,512,2,simple,,,5,1000000,2048,12000,False,61.6142526268959,15.9208984375
20251228-131319,96000,0.0003066191,2267.3332519531,13.8000001907,-0.3989037573,1.9453822374,953.5184936523,35.4521903992,0.1079875603,-0.3989037573,0.0172721595,0.2045998126,0,82,0.0000085273,0.015824182,0.0329732262,18785,13.1622714996,161161.703125,102.6116333008,10921,-0.3989037573,4.6251001358,9.0151767731,102.6116333008,0.0325874742,0.0189053165,1.9456182122,1.9453822374,13.8000001907,11.7833333015,18992,18899.8333333333,2267.3332519531,2267.3332519531,87,84.1666666667,10921,10806.3333333333,0.4115604758,0.3067142293,0,0,6941,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,PushBlock,512,0.000079,40960,0.002758,0.174,0.944,5,linear,True,32,3,simple,,,5,100000,256,12000,False,31.9124199450016,15.9208984375
20251228-131525,108000,,,,-1.0000001192,1.6092529297,999,61.8723373413,,-1.0000001192,-0.0686736777,,,,,,,,,,,,-1.0000001192,-0.8425385952,62.5170898438,154.2023010254,0.0247461405,0.024812635,1.6092893332,1.6092529297,22.5499992371,13.4428571974,19172,19063,2267.3332519531,2267.3332519531,85.5,70.3571428571,11021,10876.7857142857,0.5844138265,0.4029108414,0,0,6942,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Pyramids,1024,0.000291,81920,0.007341,0.143,0.925,5,linear,True,64,2,simple,,,5,100000,1024,12000,False,31.9124199450016,15.9208984375
20251228-131648,1992000,,3133.3332519531,63.4000015259,92.3307800293,1.3171328306,923.1538696289,2.185952425,,92.3307800293,15.477938652,16.584022522,0,0,,,,21854.5,0.4816167057,2079111.25,583.1445922852,927,92.3307800293,100.0000152588,212.4678344727,583.1445922852,0.0184268862,0.1319574097,1.3277672457,1.3171328306,72.9000015259,64.5025101857,21919,21821.9538309488,3133.3332519531,3133.3332519531,0.5,0.0030120482,929.5,927.3463855422,18.1055831909,11.9712210563,0,0,9320,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000246,81920,0.008308,0.185,0.94,3,constant,False,256,3,simple,,,5,2000000,512,12000,False,61.6142526268959,15.9208984375
20251228-131820,996000,0.0061400002,2267.3332519531,14.3333330154,-0.9996000528,2.9168288708,999,28.7385902405,0.2800000012,-0.9996000528,-0.2079027891,0.2665856183,0,85,0.00028,0.0000070674,0.0351669081,18693.666015625,5.0595302582,333861.84375,3606.6723632812,10996.6669921875,-0.9996000528,-0.9163500071,203.8540039062,3606.6723632812,0.0343395056,0.0007714036,2.895573955,2.9168288708,17.0666675568,10.245180739,19490,18741.4297816265,2267.3332519531,2267.3332519531,86.6666641235,71.2821287132,11140.3330078125,10868.007059488,0.3386087418,0.2312712212,0,0,6943,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Sorter,512,0.00028,10240,0.00614,0.28,0.932,3,constant,True,512,2,simple,,,5,1000000,128,12000,False,31.9124199450016,15.9208984375
20251228-132639,996000,,3133.3332519531,66.6500015259,89.2428741455,1.3928451538,893,3.4891891479,,89.2428741455,17.112991333,10.8699131012,0,0,,,,21626.5,0.4655946493,2169235,433.3668823242,925,89.2428741455,100.0000152588,183.7425384521,433.3668823242,0.034760571,0.8818146829,1.4104298554,1.3928451538,71.9000015259,64.4196782399,21863.5,21681.6546263178,3133.3332519531,3133.3332519531,0,0,927,926.9518072289,16.3464202881,11.0523911384,0,0,9321,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.00005,20480,0.008301,0.113,0.937,10,constant,True,64,1,simple,,,5,1000000,2048,12000,False,61.6142526268959,15.9208984375
20251228-133404,492000,0.001419,3133.3332519531,58.3666648865,100.0000076294,1.179702282,999,2.4546859264,0.2399999946,100.0000076294,5.8036446571,13.7119379044,0,0,0.000172,0.0205744766,0.0268095583,21698.666015625,0.4923630953,2037551.125,212.4875488281,926,100.0000076294,100.0000076294,135.6642456055,212.4875488281,0.0261083584,0.1124285228,1.3218836116,1.179702282,70.6999969482,64.0707317445,21753,21683.264148247,3133.3332519531,3133.3332519531,0.5,0.028455285,929,925.7317073171,17.5824489594,11.4478466569,0,0,9322,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000172,40960,0.001419,0.24,0.93,10,constant,True,256,1,simple,,,5,500000,64,12000,False,61.6142526268959,15.9208984375
20251228-133754,1992000,0.0000439005,3133.3332519531,62.2999992371,100.0000152588,1.1121513844,999,3.0830771923,0.1003958806,100.0000152588,2.0005400181,9.1315374374,0,0,0.0000016298,0.0002129499,0.0318427794,21594.5,0.6097926497,1874008.375,540.4802856445,926,100.0000152588,100.0000152588,143.8714752197,540.4802856445,0.0344180418,0.0219467522,1.2052831147,1.1121513844,71.5,63.960140573,21712.5,21630.7489763742,3133.3332519531,3133.3332519531,0.5,0.0120481928,926,926,15.8948755264,10.9032987227,0,0,9323,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000247,10240,0.005148,0.16,0.943,3,linear,False,128,1,simple,,,5,2000000,128,12000,False,61.6142526268959,15.9208984375
20251228-134703,996000,0.0065040002,3133.3332519531,66.1999969482,100.0000152588,1.0728884935,999,7.3307929039,0.1059999987,100.0000152588,12.4884004593,9.5162773132,0,0,0.000248,0.0095477449,0.0329309814,21702.5,1.4615787268,1719877.625,332.4320373535,926,100.0000152588,100.0000152588,161.7692871094,332.4320373535,0.0351030657,0.1026498234,1.2549590777,1.0728884935,69.8499984741,64.2917670744,21780,21687.9939759036,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,926,926,18.7251014709,11.2033221406,0,0,9324,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000248,40960,0.006504,0.106,0.909,5,constant,True,32,2,simple,,,5,1000000,128,12000,False,61.6142526268959,15.9208984375
